Dataset,#TrainingRelease,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,FeatureSelection,Sensitivity,TP,FP,TN,FN,Precision,Recall,ROC,Kappa
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,761.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,4.0,759.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,4.0,759.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,761.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,761.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,IBK,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,16,93.42977,2.1198158,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,2.0,761.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,2.0,761.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,3.0,760.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,762.0,0.0,0.0,0.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,IBK,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,17,93.83484,1.9805391,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,763.0,0.0,1.0,1.0,0.0,0.0
Syncope,18,93.46726,1.8584358,1.2716763,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,2.0,7.0,847.0,9.0,0.2222222222222222,0.18181818181818182,0.9406536086863956,0.19073792538884188
Syncope,18,93.46726,1.8584358,1.2716763,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,2.0,7.0,847.0,9.0,0.2222222222222222,0.18181818181818182,0.5868107302533532,0.19073792538884188
Syncope,18,93.46726,1.8584358,1.2716763,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,3.0,8.0,846.0,8.0,0.2727272727272727,0.2727272727272727,0.9696614860549286,0.2633595912284436
Syncope,18,93.46726,1.8584358,1.2716763,IBK,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,2.0,9.0,845.0,9.0,0.18181818181818182,0.18181818181818182,0.899616776665957,0.17127954013199903
Syncope,18,93.46726,1.8584358,1.2716763,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,2.0,9.0,845.0,9.0,0.18181818181818182,0.18181818181818182,0.5856397700659995,0.17127954013199903
Syncope,18,93.46726,1.8584358,1.2716763,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,7.0,33.0,821.0,4.0,0.175,0.6363636363636364,0.9384713647008729,0.259743263559616
Syncope,18,93.46726,1.8584358,1.2716763,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,11.0,104.0,750.0,0.0,0.09565217391304348,1.0,0.9753566106025122,0.15498778884087883
Syncope,18,93.46726,1.8584358,1.2716763,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,11.0,104.0,750.0,0.0,0.09565217391304348,1.0,0.9391100702576113,0.15498778884087883
Syncope,18,93.46726,1.8584358,1.2716763,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,11.0,87.0,767.0,0.0,0.11224489795918367,1.0,0.9700872897594209,0.18315622659531702
