File name; Release; Commit; Old name file; SizeLOC; Age
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;28;43
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;59;43
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;160;39
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;534;39
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;132;49
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;41;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;24;50
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;855;43
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;51;50
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;73;43
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;43
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;244;12
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;157;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;94;39
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;124;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;31
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;38;31
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;99;3
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;125;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;291;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;587;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;737;63
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;267;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;47;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;155;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;81;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;242;21
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;119;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;70;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;134;21
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;398;21
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;868;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;405;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;170;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;134;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;68;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;158;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;308;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;112;76
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;96;61
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;95;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;71;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;210;60
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;285;60
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;636;60
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;24;52
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;81;52
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;280;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;141;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;80;30
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;433;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;81;30
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;213;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;171;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;225;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;97;22
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;540;5
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;519;22
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;62;30
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;63;6
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;83;6
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;303;6
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;180;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;71;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;24;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;74;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;30;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;29;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;98;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;161;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;62;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;121;4
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;137;9
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;219;50
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;247;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;156;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;561;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;76;50
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;48;50
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;114;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;4086;29
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;492;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;629;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;122;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;454;20
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;297;20
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;247;14
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;127;20
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;50;14
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;63;24
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;340;20
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;164;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;137;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;83;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;45;5
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;150;12
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;65;31
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;648;44
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;82;36
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;231;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;47;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;43;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;120;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;144;30
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;32;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;120;3
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;40;31
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;115;93
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;39;31
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;225;59
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;57;30
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;38;30
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;84;11
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;null;33;1
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;254;27
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;498;49
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;3;commit ec430abc550d8d1d66e9dd8dc3c096f44e666eeb 1358180968 -----sp;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;242;44
